Gene	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
CCDC46			0.06809338521400778	0.38353470075864	-0.22056202946080186
C10ORF64			0.06809338521400778	0.38353470075864	-0.2205718876862912
TMEM23			0.06804349995011473	0.38353470075864	-0.2206076748609898
C9ORF61			0.06804349995011473	0.38353470075864	-0.22061351730764386
PTPRS			0.06804349995011473	0.38353470075864	-0.22066169917443668
CD276			0.06804349995011473	0.38353470075864	-0.2206682975301308
CRYAA			0.06804349995011473	0.38353470075864	-0.22070428158454677
LOC644655			0.06804349995011473	0.38353470075864	-0.2207091436485927
LMO4			0.06799361468622168	0.38353470075864	-0.22073028964901642
TCL1A			0.06799361468622168	0.38353470075864	-0.22073841981770148
AGBL2			0.06799361468622168	0.38353470075864	-0.22075072102580984
TAOK3			0.06799361468622168	0.38353470075864	-0.22078379347090774
TXNIP			0.06799361468622168	0.38353470075864	-0.22078809984620176
RAB10			0.06799361468622168	0.38353470075864	-0.22079276592755168
ZRSR2			0.06794372942232864	0.38353470075864	-0.22084271712700423
C21ORF69			0.06794372942232864	0.38353470075864	-0.2208660213190214
C9ORF140			0.06789384415843559	0.38353470075864	-0.22090340316603954
WDR6			0.06784395889454255	0.38353470075864	-0.22095509902975058
LOC653468			0.0677940736306495	0.38353470075864	-0.22097268507567686
ZNF708			0.0677940736306495	0.38353470075864	-0.22100320628785253
LOC652689			0.0677940736306495	0.38353470075864	-0.22100612095682848
LOC387758			0.06769430310286341	0.38353470075864	-0.22110312527289935
C16ORF79			0.06764441783897036	0.38348416289592757	-0.22113765516913966
PSCD3			0.06729522099171904	0.38161244695898155	-0.2213576332056157
GAS6			0.067245335727826	0.38143746462931516	-0.22137945315104696
BTBD3			0.067245335727826	0.38143746462931516	-0.22140601936441864
LOC93349			0.067245335727826	0.38143746462931516	-0.22141301672947067
FNIP1			0.067245335727826	0.38143746462931516	-0.22144802948409803
TMCO3			0.06719545046393295	0.38143746462931516	-0.2214831888925574
PTK6			0.06699590940836077	0.3805610654576367	-0.2215798183561938
TMEM88			0.06694602414446772	0.3803854875283446	-0.22165512106095525
ATG4D			0.06694602414446772	0.3803854875283446	-0.2217133136893888
SFRS2IP			0.06689613888057468	0.38031764038570615	-0.22173182162746524
NUCB1			0.06684625361668163	0.38014184397163114	-0.2217752733634577
PLG			0.06684625361668163	0.38014184397163114	-0.22178476234547745
ZNF541			0.0666965978250025	0.37950610275333524	-0.2218781251966878
LCP1			0.06664671256110945	0.3793299261783078	-0.2219372563435272
ACTL7A			0.0665968272972164	0.37915364953138314	-0.22194218586266296
LOC647589			0.06654694203332336	0.3789772727272728	-0.22198678184813947
C1ORF115			0.06654694203332336	0.3789772727272728	-0.22199093010334184
AP2A2			0.06654694203332336	0.3789772727272728	-0.22199632164221664
CNR1			0.06649705676943031	0.3789772727272728	-0.22203349232095296
PITPNM2			0.06644717150553726	0.37883959044368604	-0.2220598485180169
WWC1			0.06644717150553726	0.37883959044368604	-0.22207743996290585
PRKAA1			0.06644717150553726	0.37883959044368604	-0.22215857448996462
FLJ39582			0.06639728624164422	0.37883959044368604	-0.2222037613477585
CMTM1			0.06639728624164422	0.37883959044368604	-0.22220424459653884
STX4			0.06639728624164422	0.37883959044368604	-0.22221798545635135
RAB39			0.06619774518607204	0.37806267806267807	-0.22239273893550704
DOCK1			0.06619774518607204	0.37806267806267807	-0.22242136613636007
PASK			0.06619774518607204	0.37806267806267807	-0.2224436478204695
C10ORF28			0.06619774518607204	0.37806267806267807	-0.22248710084223697
BMI1			0.06614785992217899	0.37806267806267807	-0.22254191709537607
CXXC4			0.06614785992217899	0.37806267806267807	-0.22254383694661356
IRAK3			0.06614785992217899	0.37806267806267807	-0.22258089430408545
C8ORF73			0.06614785992217899	0.37806267806267807	-0.22258757118508882
DZIP3			0.06609797465828594	0.37806267806267807	-0.2226229119469045
HIST1H1B			0.06599820413049985	0.37789203084832906	-0.22276003693182442
CUGBP1			0.0659483188666068	0.3777142857142857	-0.22277256147455407
KLF8			0.0659483188666068	0.3777142857142857	-0.22279517340093336
FBXL16			0.0659483188666068	0.3777142857142857	-0.22279714888715896
MICAL-L1			0.0659483188666068	0.3777142857142857	-0.22280198422420108
THSD1			0.0659483188666068	0.3777142857142857	-0.22280885383414528
NAGA			0.06589843360271376	0.3777142857142857	-0.22285219546728335
OVOL2			0.06584854833882071	0.3777142857142857	-0.2229116824284545
ABL1			0.06584854833882071	0.3777142857142857	-0.22291952447399482
LOC338667			0.06584854833882071	0.3777142857142857	-0.22297677703406962
IRS2			0.06579866307492767	0.3777142857142857	-0.22299672180395747
IRF2BP2			0.06579866307492767	0.3777142857142857	-0.22301260331026632
GRHL3			0.06579866307492767	0.3777142857142857	-0.2230175166191342
HSPA2			0.0654993514915694	0.3764334862385321	-0.22313036386626478
C14ORF129			0.0654993514915694	0.3764334862385321	-0.2231813134519211
USH1G			0.0654993514915694	0.3764334862385321	-0.22319546887075806
KLHL7			0.0654993514915694	0.3764334862385321	-0.22320749675101742
SOCS5			0.06544946622767635	0.3764334862385321	-0.22323394525240922
FYTTD1			0.06524992517210416	0.37553832902670115	-0.22326288926162333
CAPG			0.06520003990821112	0.3753589890867318	-0.22332514400694933
ANKRD6			0.06505038411653198	0.37460499856363116	-0.22343608230639375
SFRS1			0.06495061358874589	0.3741379310344828	-0.22347376350070589
C18ORF54			0.06495061358874589	0.3741379310344828	-0.22348141984048514
CLIC6			0.06495061358874589	0.3741379310344828	-0.2235097467762038
ZP4			0.06495061358874589	0.3741379310344828	-0.22355541506801474
CLOCK			0.06495061358874589	0.3741379310344828	-0.22357825692699437
GGPS1			0.0648508430609598	0.3741007194244605	-0.22363967541123503
SLC12A7			0.0648508430609598	0.3741007194244605	-0.22364470283217694
C6ORF155			0.06480095779706675	0.3740282176792399	-0.2236624957675999
KIAA1468			0.06480095779706675	0.3740282176792399	-0.2236776479326218
RASSF4			0.06480095779706675	0.3740282176792399	-0.22369465876801964
SUSD4			0.06465130200538761	0.37348703170028824	-0.22373934247175253
OR13C4			0.06465130200538761	0.37348703170028824	-0.22374652375099113
FLJ21408			0.06465130200538761	0.37348703170028824	-0.22382168237052724
SMC2			0.06465130200538761	0.37348703170028824	-0.2238224853483434
TMEM54			0.06460141674149457	0.37348703170028824	-0.223901938250067
STAG3			0.06455153147760152	0.3734487734487735	-0.22392781075344423
GPR12			0.06455153147760152	0.3734487734487735	-0.22393220558256602
MAP2K1			0.06435199042202933	0.3725093849263644	-0.2240335500295244
BSPRY			0.06430210515813628	0.3723281340265742	-0.22409426519384365
MMP13			0.06430210515813628	0.3723281340265742	-0.22410549509965336
C22ORF15			0.06430210515813628	0.3723281340265742	-0.2241118949306912
LOC222159			0.06420233463035019	0.3720728534258456	-0.22419036960747635
COL8A1			0.06420233463035019	0.3720728534258456	-0.22422883766604962
C12ORF38			0.06420233463035019	0.3720728534258456	-0.22425963592883325
PRKD1			0.06420233463035019	0.3720728534258456	-0.22429394975500686
HDAC11			0.06420233463035019	0.3720728534258456	-0.22429440855816746
CANT1			0.06420233463035019	0.3720728534258456	-0.22430347277732612
COQ10A			0.06420233463035019	0.3720728534258456	-0.22431923946821664
NKTR			0.06415244936645714	0.3720728534258456	-0.22436726717552447
TBR1			0.06405267883867105	0.37206606780643287	-0.22442427916252064
ST14			0.06405267883867105	0.37206606780643287	-0.22447939813146958
LOC340581			0.064002793574778	0.37199188170484193	-0.2244978034212281
NBL1			0.064002793574778	0.37199188170484193	-0.22452932852424612
SRP9			0.064002793574778	0.37199188170484193	-0.22456921908930957
LASS3			0.06395290831088496	0.37199188170484193	-0.2245769307805165
LOC197135			0.06390302304699191	0.37184325108853405	-0.22466193953025093
BMX			0.06385313778309887	0.37166085946573746	-0.22470485200016538
SP7			0.06380325251920582	0.3714783618936973	-0.22474764753163787
ZNF706			0.06375336725531278	0.3712957582800697	-0.2247983925932684
ESCO1			0.06375336725531278	0.3712957582800697	-0.22481719246022425
CPSF4			0.06370348199141973	0.3712209302325581	-0.22483391479362966
CXXC5			0.06365359672752668	0.37103809246874087	-0.22487410175398106
LOC57146			0.06365359672752668	0.37103809246874087	-0.2248886507812974
ITPKC			0.06355382619974059	0.37067209775967414	-0.2249592616534089
SDC3			0.06355382619974059	0.37067209775967414	-0.22496659711780814
SBF1			0.06310485882470318	0.3682678311499272	-0.22507364452150352
NRG1			0.062905317769131	0.3672102504368084	-0.22521936939063225
CCL18			0.06275566197745186	0.36644334401398193	-0.22529205188141593
HSPC047			0.06275566197745186	0.36644334401398193	-0.22530489643278362
SLC27A3			0.06265589144966577	0.36607403089478285	-0.22538865180983422
BRD1			0.06265589144966577	0.36607403089478285	-0.2253905506855407
ALPK1			0.06265589144966577	0.36607403089478285	-0.2254305331608415
PMS2L5			0.06265589144966577	0.36607403089478285	-0.22549830803808787
KIF20A			0.06265589144966577	0.36607403089478285	-0.2255236503157534
FAM98C			0.06260600618577272	0.36607403089478285	-0.22556458835700724
LOC253044			0.06260600618577272	0.36607403089478285	-0.2255866830070031
TLN1			0.06260600618577272	0.36607403089478285	-0.22560207339739566
DKFZP761H1710			0.06260600618577272	0.36607403089478285	-0.22564277698552757
KIAA0513			0.06260600618577272	0.36607403089478285	-0.22565482197883013
LOC96597			0.06260600618577272	0.36607403089478285	-0.22568194702155084
ZNF75			0.06235657986630749	0.3654970760233918	-0.2258744707220308
JARID1D			0.06235657986630749	0.3654970760233918	-0.22588416005940135
PTCHD2			0.06235657986630749	0.3654970760233918	-0.22589132846742635
AP3S1			0.06230669460241445	0.3654970760233918	-0.22596821127182365
KRT18			0.06215703881073531	0.36475409836065575	-0.22609451681660722
ICOSLG			0.06195749775516313	0.3636896046852123	-0.22615833901731583
CAMTA2			0.06195749775516313	0.3636896046852123	-0.226182109785385
HIPK3			0.061857727227377035	0.36331673014942867	-0.2262689545611047
P2RY2			0.061757956699590943	0.36283704572098474	-0.22632698647718355
HSF2BP			0.06165818617180485	0.3623570800351803	-0.22638354403903646
CARD14			0.06145864511623266	0.36129032258064514	-0.22643321677993017
MED31			0.061408759852339616	0.36110296274567316	-0.22652628072874192
TSSK2			0.06135887458844657	0.36091549295774644	-0.22654340285627456
DYRK1A			0.06135887458844657	0.36091549295774644	-0.22655121306033088
C6ORF105			0.061308989324553524	0.3608338226658837	-0.22658211906118303
TM4SF5			0.06120921879676743	0.360352422907489	-0.22660227006318465
WBP1			0.06120921879676743	0.360352422907489	-0.22662982584243654
MOBK1B			0.06115933353287439	0.36027034969144867	-0.22678541931276952
FUT3			0.06090990721340916	0.3589065255731922	-0.22683462901839554
TRIM42			0.060810136685623066	0.35842399294325195	-0.22687963163808023
ARL6IP5			0.060810136685623066	0.35842399294325195	-0.22689251730615018
IL1RAP			0.060810136685623066	0.35842399294325195	-0.22689414328078306
KRTAP1-5			0.060810136685623066	0.35842399294325195	-0.22692539801833272
MIER1			0.060710366157836974	0.3582572858404474	-0.2270470900861015
MCL1			0.060710366157836974	0.3582572858404474	-0.22712034393620792
PCDHGC4			0.060710366157836974	0.3582572858404474	-0.2271553401658947
PDLIM1			0.060710366157836974	0.3582572858404474	-0.22722108016300374
AGPAT2			0.06061059563005088	0.35809018567639256	-0.22728940290975685
DCHS2			0.06056071036615784	0.3579009433962264	-0.22731806917985742
ZNRF1			0.0604110545744787	0.3571217929814214	-0.22744601297693445
TCF12			0.060361169310585654	0.35693215339233036	-0.2274658481410939
ITGAM			0.060361169310585654	0.35693215339233036	-0.22748203276429768
ZNF555			0.06031128404669261	0.35684769775678865	-0.22758489456786613
TNIP2			0.06031128404669261	0.35684769775678865	-0.22762925244379928
SLC25A40			0.06026139878279956	0.35676314235085643	-0.22768902085635193
ACTB			0.060211513518906516	0.35657311669128505	-0.22772578064666893
SCP2			0.060211513518906516	0.35657311669128505	-0.22779146731124053
C14ORF162			0.060211513518906516	0.35657311669128505	-0.22779969282963428
ZDHHC17			0.06016162825501347	0.35657311669128505	-0.2278218149527946
MGC34821			0.06016162825501347	0.35657311669128505	-0.22782253192764831
SLFN5			0.06016162825501347	0.35657311669128505	-0.2278249283880088
TREX1			0.06016162825501347	0.35657311669128505	-0.22783027401835818
CES2			0.06016162825501347	0.35657311669128505	-0.2278308901095192
ETV4			0.060111742991120425	0.35657311669128505	-0.22785750423087178
LOC652968			0.060111742991120425	0.35657311669128505	-0.22786821197482493
TOP2A			0.06006185772722738	0.35657311669128505	-0.22787235379968898
LY86			0.05996208719944129	0.35625370480142265	-0.2279214773693439
C11ORF35			0.059862316671655195	0.3557663800770827	-0.2280075702011804
KALRN			0.05981243140776215	0.3555753262158956	-0.22810585144399043
HBP1			0.05981243140776215	0.3555753262158956	-0.2281077597067618
GORASP1			0.05981243140776215	0.3555753262158956	-0.2281452968097826
ZNF185			0.05981243140776215	0.3555753262158956	-0.22816371855295994
LOC284080			0.059762546143869104	0.3555753262158956	-0.22822621690091463
PPP3R2			0.059762546143869104	0.3555753262158956	-0.22824866942698516
FLOT2			0.05971266087997606	0.3555753262158956	-0.22833024524357864
EPX			0.05971266087997606	0.3555753262158956	-0.22833973845263764
MYO1D			0.05971266087997606	0.3555753262158956	-0.22834508316394614
TSPAN32			0.05971266087997606	0.3555753262158956	-0.22834804561579372
MAPK12			0.059612890352189966	0.3554431885782273	-0.22844461283204895
LOC283999			0.059612890352189966	0.3554431885782273	-0.22847985552006575
LATS2			0.05951311982440387	0.3550595238095238	-0.22858878857118087
OR10D3P			0.05951311982440387	0.3550595238095238	-0.22868799804516213
GPR111			0.05946323456051082	0.3549731983323407	-0.22876100286168669
LOC285431			0.05946323456051082	0.3549731983323407	-0.22878192069479117
HIST1H2BC			0.05916392297715255	0.3533969010727056	-0.22898263085307172
SPAG1			0.059064152449366455	0.3529061102831595	-0.22900129283378612
NAV2			0.05901426718547341	0.35271317829457366	-0.22902924712988607
SLAIN2			0.05901426718547341	0.35271317829457366	-0.2290544719460028
KIAA0143			0.058964381921580364	0.35262529832935563	-0.2291644725232098
PARP8			0.058964381921580364	0.35262529832935563	-0.22916706976880086
RAP2C			0.058964381921580364	0.35262529832935563	-0.22917194385044995
RABGGTA			0.058964381921580364	0.35262529832935563	-0.2291812262822217
KBTBD3			0.058964381921580364	0.35262529832935563	-0.22919323005230383
ZNF442			0.058964381921580364	0.35262529832935563	-0.2292003381799904
GUCY2F			0.058964381921580364	0.35262529832935563	-0.2292014474272066
FGFR1OP2			0.058964381921580364	0.35262529832935563	-0.22920371657698077
SRPK2			0.05891449665768732	0.35262529832935563	-0.2292451806957885
MGC13098			0.05891449665768732	0.35262529832935563	-0.22924871891533477
ZCCHC8			0.058714955602115135	0.3521843207660084	-0.22933473922741243
PDE7A			0.05861518507432904	0.3516911104459743	-0.22960403651185599
FEM1C			0.058465529282649906	0.3508982035928144	-0.22967782975721243
WTIP			0.05841564401875686	0.3507038035339922	-0.22972717839684254
SCC-112			0.058365758754863814	0.35050928699820255	-0.22991537500724088
ZNF208			0.05826598822707772	0.3500149835181301	-0.22996117533542867
ZNF117			0.05826598822707772	0.3500149835181301	-0.2299703257249946
EHD4			0.05826598822707772	0.3500149835181301	-0.22999202715278308
LOC203274			0.05826598822707772	0.3500149835181301	-0.23002558275038182
GBAS			0.05821610296318468	0.3500149835181301	-0.2300893667026888
CDC45L			0.05816621769929163	0.34993997599039617	-0.23013676643102698
SCHIP1			0.05816621769929163	0.34993997599039617	-0.230160460412564
C19ORF7			0.058116332435398585	0.3498498498498499	-0.2302053991953616
UBR2			0.058116332435398585	0.3498498498498499	-0.23025910066051844
ABHD4			0.058116332435398585	0.3498498498498499	-0.23027258009194637
IFNK			0.058116332435398585	0.3498498498498499	-0.23030398149843564
DSC2			0.058116332435398585	0.3498498498498499	-0.2303093373755007
KLC2			0.0579167913798264	0.3491729323308271	-0.23036323570839054
FNDC3A			0.057866906115933356	0.34897713598074614	-0.23043369472697678
ZMYM2			0.057767135588147264	0.3484802888955763	-0.230499707535475
ACCN1			0.05771725032425422	0.3482841661649609	-0.2305130565373588
ATP2C1			0.05766736506036117	0.3480879253236977	-0.2305386327696564
LASS5			0.05751770926868203	0.347289156626506	-0.23057928388160515
XPNPEP2			0.057318168213109845	0.3461886110274179	-0.23067582361003247
PHLDA3			0.0572682829492168	0.3459915611814346	-0.23068700008177448
KPNA4			0.0572682829492168	0.3459915611814346	-0.23070559762962042
KRTAP1-3			0.05721839768532375	0.3458986731001206	-0.2307261927769239
WNT7A			0.05721839768532375	0.3458986731001206	-0.23075246750107484
C1ORF127			0.05721839768532375	0.3458986731001206	-0.23080298144573602
INTS8			0.05721839768532375	0.3458986731001206	-0.2308859533978119
SNX24			0.05721839768532375	0.3458986731001206	-0.23089501007212165
GDPD2			0.05721839768532375	0.3458986731001206	-0.23092303749612772
NDE1			0.05721839768532375	0.3458986731001206	-0.23092838751498915
DCUN1D3			0.05716851242143071	0.3458986731001206	-0.23101014008910364
GNLY			0.05716851242143071	0.3458986731001206	-0.23104108797369505
DUSP1			0.057068741893644616	0.3458986731001206	-0.23116947328382306
ACPP			0.057068741893644616	0.3458986731001206	-0.2311933716330833
KIAA0754			0.057068741893644616	0.3458986731001206	-0.2312223434873827
C18ORF25			0.057068741893644616	0.3458986731001206	-0.23122363815298982
TRIM32			0.057068741893644616	0.3458986731001206	-0.2312259784916795
PAX6			0.057068741893644616	0.3458986731001206	-0.23123246420413784
LOC641467			0.057068741893644616	0.3458986731001206	-0.23123903538229537
HBA1			0.05691908610196548	0.34575757575757576	-0.2313447065118871
G6PD			0.05691908610196548	0.34575757575757576	-0.23134723813735228
FZD2			0.05686920083807243	0.34566403881140084	-0.2314436949837957
CDK3			0.05676943031028634	0.34516226872914774	-0.23151767880035048
ZNF750			0.056719545046393295	0.3449635922330097	-0.23153867764518024
GH2			0.05666965978250025	0.3447647951441578	-0.23154657561155723
ZNF224			0.05666965978250025	0.3447647951441578	-0.23155354270691442
KCNE4			0.05666965978250025	0.3447647951441578	-0.2315963153984169
ZFYVE9			0.05666965978250025	0.3447647951441578	-0.23160815614857466
FLJ42875			0.056619774518607204	0.3447647951441578	-0.2316231557763606
HMBOX1			0.05656988925471416	0.3446808510638298	-0.23167412698332926
PROP1			0.05642023346303502	0.3438735177865613	-0.23189770405547142
LOC283177			0.05617080714356979	0.3424574209245742	-0.23204023614269687
FLJ23867			0.05617080714356979	0.3424574209245742	-0.2320431849313919
PKN3			0.05617080714356979	0.3424574209245742	-0.23205331134718835
GPR56			0.05617080714356979	0.3424574209245742	-0.23206198228335104
CDCA2			0.056120921879676745	0.3424574209245742	-0.2321032837174512
SLC6A1			0.056120921879676745	0.3424574209245742	-0.23210698984264133
SEC22B			0.0560710366157837	0.3424574209245742	-0.2321508928544632
PREP			0.0560710366157837	0.3424574209245742	-0.2321834462350288
CCL5			0.05592138082410456	0.34176829268292686	-0.2323607215661533
RBM22			0.055871495560211516	0.34156755108264714	-0.23237741087679947
CROP			0.055771725032425425	0.3410616229408176	-0.23247108302648037
LUC7L2			0.055771725032425425	0.3410616229408176	-0.23247648658524803
PLEKHA5			0.055771725032425425	0.3410616229408176	-0.23252090613820772
YIPF1			0.05567195450463933	0.34076335877862596	-0.23254789269927437
JARID1C			0.0554225281851741	0.33934025656689065	-0.23269066288384666
HCLS1			0.05527287239349496	0.3385273449434769	-0.23280067315648484
LARP5			0.05527287239349496	0.3385273449434769	-0.2328210459642513
TTC21B			0.05527287239349496	0.3385273449434769	-0.23285738762032535
CLGN			0.055073331337922776	0.33761467889908253	-0.2329814086893949
TTTY15			0.05502344607402973	0.33741205261547874	-0.23304794557283912
GAB1			0.054973560810136685	0.3372093023255814	-0.2330909484450733
LOC441601			0.054973560810136685	0.3372093023255814	-0.23309542679278125
C4ORF29			0.05492367554624364	0.337109614206981	-0.23310295282040172
TSPAN31			0.05487379028235059	0.336906584992343	-0.23315648398872968
RSNL2			0.05487379028235059	0.336906584992343	-0.23317709949502677
CAMK2D			0.05487379028235059	0.336906584992343	-0.23319759042211946
WHDC1			0.05487379028235059	0.336906584992343	-0.23320350287625868
ZFP36L2			0.05487379028235059	0.336906584992343	-0.23321466645069203
PRODH			0.0547740197545645	0.33680981595092024	-0.2333808284814608
FBXO7			0.054724134490671456	0.3366063209573489	-0.2334522579309746
IDH2			0.054624363962885364	0.3360957642725598	-0.2335436083449956
SRG			0.054624363962885364	0.3360957642725598	-0.23358556938921907
GOLGA4			0.054624363962885364	0.3360957642725598	-0.2335928677588743
C2ORF4			0.05457447869899232	0.3360957642725598	-0.23361364457925946
ZNF10			0.05452459343509927	0.33589428395820525	-0.2336898379529638
CCL19			0.054474708171206226	0.33569013218567473	-0.23372625239188105
DUOX2			0.054474708171206226	0.33569013218567473	-0.2337313520492852
BCL9			0.054474708171206226	0.33569013218567473	-0.23377266846232303
IMP5			0.054474708171206226	0.33569013218567473	-0.23377587786966678
VRK2			0.054474708171206226	0.33569013218567473	-0.23379735814422964
BIRC4			0.05432505237952709	0.3352832512315271	-0.23387318982275856
ABCA1			0.05417539658784795	0.3344625808438559	-0.23397522125438597
TSC22D1			0.054125511323954906	0.33425754775107824	-0.23403475599466472
WNK1			0.054125511323954906	0.33425754775107824	-0.23404807346481085
HMOX2			0.054125511323954906	0.33425754775107824	-0.2341033605876088
LOC145663			0.054125511323954906	0.33425754775107824	-0.23410546960806633
RP13-360B22.2			0.05407562606006186	0.33425754775107824	-0.23415950775886357
SON			0.05407562606006186	0.33425754775107824	-0.23423716030771066
KCNG4			0.05407562606006186	0.33425754775107824	-0.23423735586206368
VIPR2			0.05407562606006186	0.33425754775107824	-0.23431156185780735
C14ORF135			0.05407562606006186	0.33425754775107824	-0.23431409036929074
METTL7B			0.05407562606006186	0.33425754775107824	-0.2343276601465797
RPTN			0.05407562606006186	0.33425754775107824	-0.23434414990312882
MAPK14			0.05397585553227577	0.33425754775107824	-0.23443173355856117
MON1B			0.05392597026838272	0.33425754775107824	-0.23444510383961206
GP1BA			0.05392597026838272	0.33425754775107824	-0.23445773203747602
GANAB			0.05392597026838272	0.33425754775107824	-0.2344700670055917
CASKIN2			0.05392597026838272	0.33425754775107824	-0.2344864287463619
C8ORF60			0.05387608500448968	0.33425754775107824	-0.23450934136557894
IQWD1			0.05387608500448968	0.33425754775107824	-0.2345309595775204
NAPB			0.053676543948917486	0.3333333333333333	-0.2345854711976718
LIMD1			0.053676543948917486	0.3333333333333333	-0.23459192711477378
C6ORF211			0.05362665868502444	0.333230006199628	-0.2346479549148718
ITIH4			0.053576773421131395	0.3330232558139534	-0.2346836243585235
CLDND1			0.05352688815723835	0.3328163771712158	-0.23470467106872572
LOC644112			0.053327347101666166	0.3316785603475023	-0.23482756212524594
ADAMTS12			0.053227576573880074	0.3311607697082557	-0.23497290239496726
OR10J1			0.05317769130998703	0.330953120149022	-0.2350441887181198
SERPINA1			0.05317769130998703	0.330953120149022	-0.2350477849984008
BDH2			0.05307792078220094	0.33053743398570984	-0.2350993790002948
TTC12			0.05302803551830789	0.3303293971410814	-0.2352513468574063
KRTAP5-10			0.05287837972662875	0.3294995337270749	-0.2353239285818637
ADAMTS13			0.05282849446273571	0.32929104477611937	-0.23542918972748111
AP4S1			0.05282849446273571	0.32929104477611937	-0.23545941390737643
SECTM1			0.05267883867105657	0.32856253889234593	-0.23560339666936572
LEMD2			0.052628953407163524	0.32835356364768126	-0.23570337082932274
KIF5B			0.052628953407163524	0.32835356364768126	-0.23577678190912166
KIAA0692			0.052628953407163524	0.32835356364768126	-0.2357775380848402
ZDHHC12			0.05257906814327048	0.3283489096573209	-0.2358106604187715
CEP170			0.05252918287937743	0.328139607354316	-0.235852613087735
COL5A2			0.05252918287937743	0.328139607354316	-0.23587919625635428
MAEA			0.05252918287937743	0.328139607354316	-0.23591972086131782
CREBL2			0.05232964182380525	0.327199001871491	-0.2359959347870955
PCDHB3			0.05217998603212611	0.3263650546021841	-0.2360393372821747
BNIPL			0.052130100768233066	0.32615480649188516	-0.2360698484095765
CHI3L1			0.05183078918487479	0.3243833905713394	-0.23623682602160012
HCG22			0.051780903920981745	0.3241723922548408	-0.23626864833570724
S100A6			0.051780903920981745	0.3241723922548408	-0.23628451576327136
FLJ20309			0.05173101865708869	0.3240625	-0.23629878587459635
RNF150			0.05173101865708869	0.3240625	-0.23632348829478608
KNTC1			0.05173101865708869	0.3240625	-0.23633354667353276
FRS3			0.05173101865708869	0.3240625	-0.23635474708073864
PCSK7			0.0516312481293026	0.3238423028785983	-0.23638356055751358
PRR14			0.051581362865409555	0.3236306729264476	-0.23642181128694695
PRAC			0.051581362865409555	0.3236306729264476	-0.23643910121757233
GPRIN2			0.05153147760151651	0.32352020043845914	-0.23645503041643717
GADD45A			0.051481592337623464	0.3233082706766917	-0.23651105728491903
LGI4			0.051481592337623464	0.3233082706766917	-0.23651460294659765
FIGF			0.051481592337623464	0.3233082706766917	-0.2366329924378034
CFP			0.051481592337623464	0.3233082706766917	-0.23664161381987012
EVI5L			0.05143170707373042	0.3233082706766917	-0.23667912013948342
LOC643650			0.05138182180983737	0.3231879510511453	-0.23670882090711595
DRD1IP			0.051331936545944326	0.3229755178907721	-0.23681816527794622
PKD2L1			0.051331936545944326	0.3229755178907721	-0.2368482466471583
RAB32			0.051331936545944326	0.3229755178907721	-0.2368642745414891
GAL3ST3			0.05128205128205128	0.32296575557650015	-0.236876482456024
NTAN1			0.05128205128205128	0.32296575557650015	-0.2369541865540879
LIMA1			0.05118228075426519	0.32254008173530335	-0.2369789229577201
ARPC1A			0.05118228075426519	0.32254008173530335	-0.23702963251283105
ANKRD13C			0.05113239549037214	0.32242843661528786	-0.23706908081471778
VPS13D			0.05113239549037214	0.32242843661528786	-0.237115041449059
LMNB1			0.05113239549037214	0.32242843661528786	-0.23711651743583645
CLASP2			0.0510825102264791	0.3224181360201511	-0.23720672444955912
SPHK1			0.0510825102264791	0.3224181360201511	-0.23721204426764145
INHBB			0.0510825102264791	0.3224181360201511	-0.23721744964579503
PRDX5			0.05103262496258605	0.32240781594705326	-0.2372700778945487
GALNT5			0.05103262496258605	0.32240781594705326	-0.23727985606544919
TPSG1			0.05103262496258605	0.32240781594705326	-0.23728594772559708
DCTN2			0.050982739698693005	0.322397476340694	-0.2373562474207851
CXORF6			0.050982739698693005	0.322397476340694	-0.23736342607007851
MCOLN3			0.050982739698693005	0.322397476340694	-0.23736917396688165
C17ORF83			0.050982739698693005	0.322397476340694	-0.2373706907478919
MBD1			0.050982739698693005	0.322397476340694	-0.23739283802535457
PCSK4			0.050982739698693005	0.322397476340694	-0.2374479043369879
TAF7L			0.050882969170906914	0.3223767383059419	-0.2374780397733346
C17ORF84			0.050882969170906914	0.3223767383059419	-0.23749130980714303
GUCY1B3			0.050882969170906914	0.3223767383059419	-0.2375082414113202
PLXNB3			0.050882969170906914	0.3223767383059419	-0.23756376770714815
RAD51			0.05083308390701387	0.3223767383059419	-0.2375891781056031
CATSPER2			0.050733313379227776	0.32193732193732194	-0.23768509163191937
STK17A			0.05068342811533473	0.3217226092463585	-0.23774773176028915
KIAA0922			0.05068342811533473	0.3217226092463585	-0.23775955562250156
RAI16			0.05068342811533473	0.3217226092463585	-0.23779127582258222
TMEM142C			0.05068342811533473	0.3217226092463585	-0.23780921602580457
AGPS			0.050633542851441685	0.3217226092463585	-0.23785138872869724
LOC124512			0.0504340017958695	0.3206470028544244	-0.23816862304817726
NY-REN-7			0.0504340017958695	0.3206470028544244	-0.23819159487414981
LOC643911			0.0504340017958695	0.3206470028544244	-0.23821086399899552
UGCGL1			0.050384116531976456	0.32063492063492066	-0.23825698709024143
TMOD2			0.050384116531976456	0.32063492063492066	-0.23825784407577738
CREB5			0.05033423126808341	0.3205209656925032	-0.2384053289447879
LOC161527			0.05008480494861818	0.3190340006355259	-0.2386244521470678
